feature,semantic_type,basis,value_or_bin,development_count,positive_count,negative_count,positive_rate,development_share
PADUR2_,count,exact_values,132,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,133,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,135,12,1,11,0.08333333333333333,4.5712892559464854e-05
PADUR2_,count,exact_values,140,7,0,7,0.0,2.6665853993021166e-05
PADUR2_,count,exact_values,144,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,145,3,0,3,0.0,1.1428223139866213e-05
PADUR2_,count,exact_values,150,1083,86,997,0.07940904893813482,0.004125588553491703
PADUR2_,count,exact_values,155,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,160,12,2,10,0.16666666666666666,4.5712892559464854e-05
PADUR2_,count,exact_values,165,7,0,7,0.0,2.6665853993021166e-05
PADUR2_,count,exact_values,170,14,1,13,0.07142857142857142,5.333170798604233e-05
PADUR2_,count,exact_values,179,9,2,7,0.2222222222222222,3.4284669419598644e-05
PADUR2_,count,exact_values,180,4650,364,4286,0.07827956989247312,0.01771374586679263
PADUR2_,count,exact_values,182,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,183,7,3,4,0.42857142857142855,2.6665853993021166e-05
PADUR2_,count,exact_values,184,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,185,2,0,2,0.0,7.618815426577475e-06
PADUR2_,count,exact_values,195,3,1,2,0.3333333333333333,1.1428223139866213e-05
PADUR2_,count,exact_values,200,1,1,0,1.0,3.8094077132887377e-06
PADUR2_,count,exact_values,210,230,26,204,0.11304347826086956,0.0008761637740564097
PADUR2_,count,exact_values,225,5,0,5,0.0,1.9047038566443688e-05
PADUR2_,count,exact_values,230,7,2,5,0.2857142857142857,2.6665853993021166e-05
PADUR2_,count,exact_values,233,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,239,2,0,2,0.0,7.618815426577475e-06
PADUR2_,count,exact_values,240,3477,298,3179,0.08570606844981306,0.013245310619104942
PADUR2_,count,exact_values,244,5,0,5,0.0,1.9047038566443688e-05
PADUR2_,count,exact_values,255,5,1,4,0.2,1.9047038566443688e-05
PADUR2_,count,exact_values,260,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,270,207,24,183,0.11594202898550725,0.0007885473966507688
PADUR2_,count,exact_values,285,2,1,1,0.5,7.618815426577475e-06
PADUR2_,count,exact_values,290,9,0,9,0.0,3.4284669419598644e-05
PADUR2_,count,exact_values,293,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,299,3,0,3,0.0,1.1428223139866213e-05
PADUR2_,count,exact_values,300,1253,101,1152,0.08060654429369513,0.004773187864750788
PADUR2_,count,exact_values,302,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,305,2,0,2,0.0,7.618815426577475e-06
PADUR2_,count,exact_values,330,21,1,20,0.047619047619047616,7.999756197906349e-05
PADUR2_,count,exact_values,359,3,0,3,0.0,1.1428223139866213e-05
PADUR2_,count,exact_values,360,995,87,908,0.08743718592964825,0.003790360674722294
PADUR2_,count,exact_values,361,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,362,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,390,8,1,7,0.125,3.04752617063099e-05
PADUR2_,count,exact_values,410,3,0,3,0.0,1.1428223139866213e-05
PADUR2_,count,exact_values,417,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,419,47,2,45,0.0425531914893617,0.00017904216252457068
PADUR2_,count,exact_values,420,193,15,178,0.07772020725388601,0.0007352156886647264
PADUR2_,count,exact_values,440,2,0,2,0.0,7.618815426577475e-06
PADUR2_,count,exact_values,450,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,479,2,0,2,0.0,7.618815426577475e-06
PADUR2_,count,exact_values,480,609,48,561,0.07881773399014778,0.0023199292973928413
PADUR2_,count,exact_values,488,3,0,3,0.0,1.1428223139866213e-05
PADUR2_,count,exact_values,510,3,2,1,0.6666666666666666,1.1428223139866213e-05
PADUR2_,count,exact_values,520,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,539,3,0,3,0.0,1.1428223139866213e-05
PADUR2_,count,exact_values,540,186,6,180,0.03225806451612903,0.0007085498346717053
PADUR2_,count,exact_values,541,2,1,1,0.5,7.618815426577475e-06
PADUR2_,count,exact_values,544,1,1,0,1.0,3.8094077132887377e-06
PADUR2_,count,exact_values,549,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,550,2,1,1,0.5,7.618815426577475e-06
PADUR2_,count,exact_values,552,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,555,1,1,0,1.0,3.8094077132887377e-06
PADUR2_,count,exact_values,560,3,0,3,0.0,1.1428223139866213e-05
PADUR2_,count,exact_values,565,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,570,19,1,18,0.05263157894736842,7.237874655248601e-05
PADUR2_,count,exact_values,580,2,0,2,0.0,7.618815426577475e-06
PADUR2_,count,exact_values,585,4,0,4,0.0,1.523763085315495e-05
PADUR2_,count,exact_values,590,3,1,2,0.3333333333333333,1.1428223139866213e-05
PADUR2_,count,exact_values,595,2,1,1,0.5,7.618815426577475e-06
PADUR2_,count,exact_values,599,60,5,55,0.08333333333333333,0.00022856446279732428
PADUR2_,count,exact_values,<MISSING>,147923,15652,132271,0.10581180749443968,0.5634990171728099
PAFREQ1_,continuous,exact_values,0.233,1342,90,1252,0.06706408345752608,0.005112225151233486
PAFREQ1_,continuous,exact_values,0.467,3036,215,2821,0.07081686429512517,0.011565361817544608
PAFREQ1_,continuous,exact_values,0.7,2809,224,2585,0.0797436810252759,0.010700626266628065
PAFREQ1_,continuous,exact_values,0.933,3302,257,3045,0.07783161720169594,0.012578664269279413
PAFREQ1_,continuous,exact_values,1,9896,681,9215,0.06881568310428456,0.03769789873070535
PAFREQ1_,continuous,exact_values,1.167,2785,176,2609,0.06319569120287254,0.010609200481509136
PAFREQ1_,continuous,exact_values,1.4,1629,128,1501,0.07857581338244321,0.006205525164947354
PAFREQ1_,continuous,exact_values,1.633,907,78,829,0.08599779492833518,0.0034551327959528853
PAFREQ1_,continuous,exact_values,1.867,1890,128,1762,0.06772486772486773,0.007199780578115714
PAFREQ1_,continuous,exact_values,2,20687,1345,19342,0.065016677140233,0.07880521736480411
PAFREQ1_,continuous,exact_values,2.1,229,17,212,0.07423580786026202,0.000872354366343121
PAFREQ1_,continuous,exact_values,2.333,3519,287,3232,0.08155726058539357,0.013405305743063069
PAFREQ1_,continuous,exact_values,2.567,39,3,36,0.07692307692307693,0.00014856690081826076
PAFREQ1_,continuous,exact_values,2.8,2176,193,1983,0.08869485294117647,0.008289271184116294
PAFREQ1_,continuous,exact_values,3,31094,2147,28947,0.06904869106580047,0.11844972343700001
PAFREQ1_,continuous,exact_values,3.033,66,4,62,0.06060606060606061,0.0002514209090770567
PAFREQ1_,continuous,exact_values,3.267,495,56,439,0.11313131313131314,0.0018856568180779252
PAFREQ1_,continuous,exact_values,3.5,4391,336,4055,0.07652015486221818,0.016727109269050848
PAFREQ1_,continuous,exact_values,3.733,484,37,447,0.07644628099173553,0.0018437533332317491
PAFREQ1_,continuous,exact_values,3.967,81,4,77,0.04938271604938271,0.0003085620247763878
PAFREQ1_,continuous,exact_values,4,15526,831,14695,0.053523122504186525,0.05914486415652095
PAFREQ1_,continuous,exact_values,4.2,223,21,202,0.09417040358744394,0.0008494979200633886
PAFREQ1_,continuous,exact_values,4.433,16,0,16,0.0,6.09505234126198e-05
PAFREQ1_,continuous,exact_values,4.667,5486,451,5035,0.08220925993437841,0.020898410715102015
PAFREQ1_,continuous,exact_values,4.9,194,15,179,0.07731958762886598,0.0007390250963780152
PAFREQ1_,continuous,exact_values,5,17012,1075,15937,0.06319068892546438,0.06480564401846801
PAFREQ1_,continuous,exact_values,5.133,180,10,170,0.05555555555555555,0.0006856933883919728
PAFREQ1_,continuous,exact_values,5.367,81,5,76,0.06172839506172839,0.0003085620247763878
PAFREQ1_,continuous,exact_values,5.6,249,22,227,0.08835341365461848,0.0009485425206088958
PAFREQ1_,continuous,exact_values,5.833,2638,236,2402,0.08946171341925702,0.01004921754765569
PAFREQ1_,continuous,exact_values,6,5705,406,5299,0.07116564417177915,0.02173267100431225
PAFREQ1_,continuous,exact_values,6.067,210,23,187,0.10952380952380952,0.0007999756197906349
PAFREQ1_,continuous,exact_values,6.3,164,16,148,0.0975609756097561,0.000624742864979353
PAFREQ1_,continuous,exact_values,6.533,589,47,542,0.07979626485568761,0.0022437411431270667
PAFREQ1_,continuous,exact_values,6.767,118,7,111,0.059322033898305086,0.0004495101101680711
PAFREQ1_,continuous,exact_values,7,30505,3062,27443,0.10037698737911818,0.11620598229387295
PAFREQ1_,continuous,exact_values,7.233,145,21,124,0.14482758620689656,0.000552364118426867
PAFREQ1_,continuous,exact_values,7.467,4,0,4,0.0,1.523763085315495e-05
PAFREQ1_,continuous,exact_values,7.7,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,7.933,5,2,3,0.4,1.9047038566443688e-05
PAFREQ1_,continuous,exact_values,8,101,3,98,0.0297029702970297,0.0003847501790421625
PAFREQ1_,continuous,exact_values,8.167,35,5,30,0.14285714285714285,0.00013332926996510584
PAFREQ1_,continuous,exact_values,8.4,3,0,3,0.0,1.1428223139866213e-05
PAFREQ1_,continuous,exact_values,8.867,2,0,2,0.0,7.618815426577475e-06
PAFREQ1_,continuous,exact_values,9,32,2,30,0.0625,0.0001219010468252396
PAFREQ1_,continuous,exact_values,9.1,1,1,0,1.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,9.333,103,7,96,0.06796116504854369,0.00039236899446874
PAFREQ1_,continuous,exact_values,9.8,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,10,336,26,310,0.07738095238095238,0.0012799609916650159
PAFREQ1_,continuous,exact_values,10.267,2,0,2,0.0,7.618815426577475e-06
PAFREQ1_,continuous,exact_values,10.5,53,1,52,0.018867924528301886,0.0002018986088043031
PAFREQ1_,continuous,exact_values,11,11,0,11,0.0,4.1903484846176115e-05
PAFREQ1_,continuous,exact_values,11.2,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,11.667,119,15,104,0.12605042016806722,0.0004533195178813598
PAFREQ1_,continuous,exact_values,12,123,15,108,0.12195121951219512,0.00046855714873451476
PAFREQ1_,continuous,exact_values,13,5,0,5,0.0,1.9047038566443688e-05
PAFREQ1_,continuous,exact_values,13.067,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,13.533,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,14,1421,111,1310,0.0781140042223786,0.005413168360583296
PAFREQ1_,continuous,exact_values,14.467,4,0,4,0.0,1.523763085315495e-05
PAFREQ1_,continuous,exact_values,15,95,5,90,0.05263157894736842,0.0003618937327624301
PAFREQ1_,continuous,exact_values,15.167,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,15.4,2,0,2,0.0,7.618815426577475e-06
PAFREQ1_,continuous,exact_values,16,15,2,13,0.13333333333333333,5.714111569933107e-05
PAFREQ1_,continuous,exact_values,16.333,6,2,4,0.3333333333333333,2.2856446279732427e-05
PAFREQ1_,continuous,exact_values,17,6,0,6,0.0,2.2856446279732427e-05
PAFREQ1_,continuous,exact_values,17.5,25,4,21,0.16,9.523519283221845e-05
PAFREQ1_,continuous,exact_values,17.733,5,0,5,0.0,1.9047038566443688e-05
PAFREQ1_,continuous,exact_values,18,21,1,20,0.047619047619047616,7.999756197906349e-05
PAFREQ1_,continuous,exact_values,18.667,3,0,3,0.0,1.1428223139866213e-05
PAFREQ1_,continuous,exact_values,18.9,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,20,91,4,87,0.04395604395604396,0.00034665610190927516
PAFREQ1_,continuous,exact_values,21,348,42,306,0.1206896551724138,0.0013256738842244808
PAFREQ1_,continuous,exact_values,21.467,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,22.4,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,22.867,1,1,0,1.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,23.1,16,1,15,0.0625,6.09505234126198e-05
PAFREQ1_,continuous,exact_values,24,6,1,5,0.16666666666666666,2.2856446279732427e-05
PAFREQ1_,continuous,exact_values,25,30,3,27,0.1,0.00011428223139866214
PAFREQ1_,continuous,exact_values,27,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,28,82,5,77,0.06097560975609756,0.0003123714324896765
PAFREQ1_,continuous,exact_values,30,56,9,47,0.16071428571428573,0.00021332683194416933
PAFREQ1_,continuous,exact_values,31,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,32,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,34,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,35,34,6,28,0.17647058823529413,0.0001295198622518171
PAFREQ1_,continuous,exact_values,38,1,1,0,1.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,40,10,1,9,0.1,3.8094077132887376e-05
PAFREQ1_,continuous,exact_values,42,8,1,7,0.125,3.04752617063099e-05
PAFREQ1_,continuous,exact_values,43,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,45,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,49,2,0,2,0.0,7.618815426577475e-06
PAFREQ1_,continuous,exact_values,50,17,5,12,0.29411764705882354,6.475993112590855e-05
PAFREQ1_,continuous,exact_values,56,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,60,2,1,1,0.5,7.618815426577475e-06
PAFREQ1_,continuous,exact_values,63,1,1,0,1.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,70,4,0,4,0.0,1.523763085315495e-05
PAFREQ1_,continuous,exact_values,73,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,74,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,75,6,0,6,0.0,2.2856446279732427e-05
PAFREQ1_,continuous,exact_values,79,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,80,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,84,1,0,1,0.0,3.8094077132887377e-06
PAFREQ1_,continuous,exact_values,99,13,0,13,0.0,4.952230027275359e-05
PAFREQ1_,continuous,exact_values,<MISSING>,89323,10242,79081,0.11466251693292881,0.34026772517408993
PAFREQ2_,continuous,exact_values,0.233,2074,125,1949,0.06027000964320154,0.007900711597360843
PAFREQ2_,continuous,exact_values,0.467,4796,261,4535,0.054420350291909926,0.018269919392932786
PAFREQ2_,continuous,exact_values,0.7,3596,229,3367,0.06368186874304783,0.0136986301369863
PAFREQ2_,continuous,exact_values,0.933,4446,324,4122,0.0728744939271255,0.016936626693281727
PAFREQ2_,continuous,exact_values,1,14871,826,14045,0.05554434805998252,0.05664970210431682
PAFREQ2_,continuous,exact_values,1.167,2973,190,2783,0.06390850992263707,0.011325369131607418
PAFREQ2_,continuous,exact_values,1.4,1711,127,1584,0.07422559906487435,0.006517896597437031
PAFREQ2_,continuous,exact_values,1.633,769,50,719,0.06501950585175553,0.0029294345315190396
PAFREQ2_,continuous,exact_values,1.867,1960,132,1828,0.0673469387755102,0.007466439118045926
PAFREQ2_,continuous,exact_values,2,20551,1048,19503,0.05099508539730427,0.07828713791579685
PAFREQ2_,continuous,exact_values,2.1,176,12,164,0.06818181818181818,0.0006704557575388178
PAFREQ2_,continuous,exact_values,2.333,2991,196,2795,0.06552992310264126,0.011393938470446615
PAFREQ2_,continuous,exact_values,2.567,29,2,27,0.06896551724137931,0.0001104728236853734
PAFREQ2_,continuous,exact_values,2.8,1239,92,1147,0.07425343018563357,0.004719856156764746
PAFREQ2_,continuous,exact_values,3,17056,1059,15997,0.06208958724202627,0.0649732579578527
PAFREQ2_,continuous,exact_values,3.033,35,4,31,0.11428571428571428,0.00013332926996510584
PAFREQ2_,continuous,exact_values,3.267,317,29,288,0.0914826498422713,0.00120758224511253
PAFREQ2_,continuous,exact_values,3.5,2641,231,2410,0.08746686861037486,0.010060645770795556
PAFREQ2_,continuous,exact_values,3.733,204,15,189,0.07352941176470588,0.0007771191735109025
PAFREQ2_,continuous,exact_values,3.967,32,3,29,0.09375,0.0001219010468252396
PAFREQ2_,continuous,exact_values,4,6129,381,5748,0.06216348507097406,0.023347859874746673
PAFREQ2_,continuous,exact_values,4.2,91,8,83,0.08791208791208792,0.00034665610190927516
PAFREQ2_,continuous,exact_values,4.433,3,0,3,0.0,1.1428223139866213e-05
PAFREQ2_,continuous,exact_values,4.667,2363,189,2174,0.0799830723656369,0.009001630426501287
PAFREQ2_,continuous,exact_values,4.9,77,7,70,0.09090909090909091,0.0002933243939232328
PAFREQ2_,continuous,exact_values,5,6131,383,5748,0.06246941771326048,0.02335547869017325
PAFREQ2_,continuous,exact_values,5.133,54,2,52,0.037037037037037035,0.00020570801651759185
PAFREQ2_,continuous,exact_values,5.367,19,0,19,0.0,7.237874655248601e-05
PAFREQ2_,continuous,exact_values,5.6,83,6,77,0.07228915662650602,0.00031618084020296525
PAFREQ2_,continuous,exact_values,5.833,867,90,777,0.10380622837370242,0.003302756487421336
PAFREQ2_,continuous,exact_values,6,1767,133,1634,0.07526881720430108,0.0067312234293812
PAFREQ2_,continuous,exact_values,6.067,67,6,61,0.08955223880597014,0.00025523031679034543
PAFREQ2_,continuous,exact_values,6.3,35,3,32,0.08571428571428572,0.00013332926996510584
PAFREQ2_,continuous,exact_values,6.533,158,19,139,0.12025316455696203,0.0006018864186996206
PAFREQ2_,continuous,exact_values,6.767,27,1,26,0.037037037037037035,0.00010285400825879592
PAFREQ2_,continuous,exact_values,7,14221,1339,12882,0.09415652907671752,0.05417358709067914
PAFREQ2_,continuous,exact_values,7.233,68,5,63,0.07352941176470588,0.0002590397245036342
PAFREQ2_,continuous,exact_values,7.467,4,1,3,0.25,1.523763085315495e-05
PAFREQ2_,continuous,exact_values,8,43,1,42,0.023255813953488372,0.00016380453167141572
PAFREQ2_,continuous,exact_values,8.167,9,0,9,0.0,3.4284669419598644e-05
PAFREQ2_,continuous,exact_values,8.4,1,0,1,0.0,3.8094077132887377e-06
PAFREQ2_,continuous,exact_values,8.867,2,0,2,0.0,7.618815426577475e-06
PAFREQ2_,continuous,exact_values,9,4,0,4,0.0,1.523763085315495e-05
PAFREQ2_,continuous,exact_values,9.333,26,3,23,0.11538461538461539,9.904460054550719e-05
PAFREQ2_,continuous,exact_values,9.8,1,0,1,0.0,3.8094077132887377e-06
PAFREQ2_,continuous,exact_values,10,138,13,125,0.09420289855072464,0.0005256982644338458
PAFREQ2_,continuous,exact_values,10.267,1,0,1,0.0,3.8094077132887377e-06
PAFREQ2_,continuous,exact_values,10.5,10,0,10,0.0,3.8094077132887376e-05
PAFREQ2_,continuous,exact_values,11,2,1,1,0.5,7.618815426577475e-06
PAFREQ2_,continuous,exact_values,11.667,68,9,59,0.1323529411764706,0.0002590397245036342
PAFREQ2_,continuous,exact_values,12,35,1,34,0.02857142857142857,0.00013332926996510584
PAFREQ2_,continuous,exact_values,13,1,0,1,0.0,3.8094077132887377e-06
PAFREQ2_,continuous,exact_values,13.067,1,0,1,0.0,3.8094077132887377e-06
PAFREQ2_,continuous,exact_values,14,429,42,387,0.0979020979020979,0.0016342359090008684
PAFREQ2_,continuous,exact_values,14.467,1,0,1,0.0,3.8094077132887377e-06
PAFREQ2_,continuous,exact_values,15,41,3,38,0.07317073170731707,0.00015618571624483824
PAFREQ2_,continuous,exact_values,15.167,3,0,3,0.0,1.1428223139866213e-05
PAFREQ2_,continuous,exact_values,16,4,0,4,0.0,1.523763085315495e-05
PAFREQ2_,continuous,exact_values,16.333,3,0,3,0.0,1.1428223139866213e-05
PAFREQ2_,continuous,exact_values,17,1,0,1,0.0,3.8094077132887377e-06
PAFREQ2_,continuous,exact_values,17.5,11,4,7,0.36363636363636365,4.1903484846176115e-05
PAFREQ2_,continuous,exact_values,17.733,4,0,4,0.0,1.523763085315495e-05
PAFREQ2_,continuous,exact_values,18,4,0,4,0.0,1.523763085315495e-05
PAFREQ2_,continuous,exact_values,18.667,1,0,1,0.0,3.8094077132887377e-06
PAFREQ2_,continuous,exact_values,19.6,2,0,2,0.0,7.618815426577475e-06
PAFREQ2_,continuous,exact_values,20,69,7,62,0.10144927536231885,0.0002628491322169229
PAFREQ2_,continuous,exact_values,21,131,17,114,0.1297709923664122,0.0004990324104408246
